TABLE NO.  1
 ROW         TVKA        TVV2        TVV3        TVCL        KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  4.4000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0338E-01  1.3532E-01  0.0000E+00  2.1202E-01  0.0000E+00  0.0000E+00
  4.5000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.8370E-02  9.6068E-02  0.0000E+00  2.0077E-01  0.0000E+00  0.0000E+00
  4.6000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.3958E-02  1.2642E-01  0.0000E+00  1.9108E-01  0.0000E+00  0.0000E+00
  4.7000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.9972E-02  5.1912E-02  0.0000E+00  1.8258E-01  0.0000E+00  0.0000E+00
  4.8000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.6301E-02  8.1420E-02  0.0000E+00  1.7500E-01  0.0000E+00  0.0000E+00
  4.9000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.2873E-02  1.2735E-01  0.0000E+00  1.6813E-01  0.0000E+00  0.0000E+00
  5.0000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.9641E-02  7.5169E-02  0.0000E+00  1.6183E-01  0.0000E+00  0.0000E+00
  5.1000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.6573E-02  7.3376E-02  0.0000E+00  1.5597E-01  0.0000E+00  0.0000E+00
  5.2000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.8495E-01  3.5238E-01  0.0000E+00  8.5862E-01  0.0000E+00  0.0000E+00
  5.3000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0522E+00  1.3977E+00  0.0000E+00  1.0876E+00  0.0000E+00  0.0000E+00
  5.4000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.6369E-01  7.9449E-01  0.0000E+00  1.0894E+00  0.0000E+00  0.0000E+00
  5.5000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.9791E-01  6.4000E-01  0.0000E+00  9.9401E-01  0.0000E+00  0.0000E+00
  5.6000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  6.3087E-01  8.6103E-01  0.0000E+00  8.6769E-01  0.0000E+00  0.0000E+00
  5.7000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  4.8979E-01  2.0188E-01  0.0000E+00  7.4188E-01  0.0000E+00  0.0000E+00
  5.8000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  3.8014E-01  4.6289E-01  0.0000E+00  6.2985E-01  0.0000E+00  0.0000E+00
  5.9000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.9876E-01  2.4105E-01  0.0000E+00  5.3566E-01  0.0000E+00  0.0000E+00
  6.0000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.3994E-01  2.1483E-01  0.0000E+00  4.5899E-01  0.0000E+00  0.0000E+00
  6.1000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.9802E-01  1.3374E-01  0.0000E+00  3.9772E-01  0.0000E+00  0.0000E+00
  6.2000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.6825E-01  1.6199E-01  0.0000E+00  3.4923E-01  0.0000E+00  0.0000E+00
  6.3000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.4699E-01  1.8948E-01  0.0000E+00  3.1096E-01  0.0000E+00  0.0000E+00
  6.4000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.3159E-01  9.6514E-02  0.0000E+00  2.8068E-01  0.0000E+00  0.0000E+00
  6.5000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.2017E-01  1.1879E-01  0.0000E+00  2.5655E-01  0.0000E+00  0.0000E+00
  6.6000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.1145E-01  7.4342E-02  0.0000E+00  2.3713E-01  0.0000E+00  0.0000E+00
  6.7000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0454E-01  3.7897E-02  0.0000E+00  2.2127E-01  0.0000E+00  0.0000E+00
  6.8000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.8863E-02  7.8202E-02  0.0000E+00  2.0811E-01  0.0000E+00  0.0000E+00
  6.9000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.4028E-02  5.9362E-02  0.0000E+00  1.9699E-01  0.0000E+00  0.0000E+00
  7.0000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.9780E-02  8.4666E-02  0.0000E+00  1.8742E-01  0.0000E+00  0.0000E+00
  7.1000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.5951E-02  9.9220E-02  0.0000E+00  1.7904E-01  0.0000E+00  0.0000E+00
  7.2000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.2431E-02  8.4434E-02  0.0000E+00  1.7157E-01  0.0000E+00  0.0000E+00
  7.3000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.9149E-02  6.1553E-02  0.0000E+00  1.6482E-01  0.0000E+00  0.0000E+00
  7.4000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.6057E-02  9.3010E-02  0.0000E+00  1.5862E-01  0.0000E+00  0.0000E+00
  7.5000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.3124E-02  1.0248E-01  0.0000E+00  1.5287E-01  0.0000E+00  0.0000E+00
  7.6000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.8163E-01  8.3171E-01  0.0000E+00  8.5561E-01  0.0000E+00  0.0000E+00
  7.7000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0490E+00  1.2026E+00  0.0000E+00  1.0847E+00  0.0000E+00  0.0000E+00
  7.8000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.6061E-01  9.6894E-01  0.0000E+00  1.0865E+00  0.0000E+00  0.0000E+00
  7.9000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.9495E-01  8.8396E-01  0.0000E+00  9.9129E-01  0.0000E+00  0.0000E+00
  8.0000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  6.2802E-01  6.8214E-01  0.0000E+00  8.6505E-01  0.0000E+00  0.0000E+00
  8.1000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  4.8705E-01  6.5414E-01  0.0000E+00  7.3932E-01  0.0000E+00  0.0000E+00
  8.2000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  3.7750E-01  5.7846E-01  0.0000E+00  6.2738E-01  0.0000E+00  0.0000E+00
  8.3000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.9622E-01  2.2829E-01  0.0000E+00  5.3326E-01  0.0000E+00  0.0000E+00
  8.4000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.3750E-01  2.0662E-01  0.0000E+00  4.5667E-01  0.0000E+00  0.0000E+00
  8.5000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.9567E-01  2.0250E-01  0.0000E+00  3.9548E-01  0.0000E+00  0.0000E+00
  8.6000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.6599E-01  1.9310E-01  0.0000E+00  3.4706E-01  0.0000E+00  0.0000E+00
  8.7000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.4482E-01  1.5597E-01  0.0000E+00  3.0886E-01  0.0000E+00  0.0000E+00
  8.8000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.2950E-01  1.3602E-01  0.0000E+00  2.7864E-01  0.0000E+00  0.0000E+00
  8.9000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.1816E-01  1.0192E-01  0.0000E+00  2.5458E-01  0.0000E+00  0.0000E+00
  9.0000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0951E-01  1.4263E-01  0.0000E+00  2.3522E-01  0.0000E+00  0.0000E+00
  9.1000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0267E-01  9.6088E-02  0.0000E+00  2.1942E-01  0.0000E+00  0.0000E+00
  9.2000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.7067E-02  6.4289E-02  0.0000E+00  2.0632E-01  0.0000E+00  0.0000E+00
  9.3000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.2299E-02  1.0276E-01  0.0000E+00  1.9526E-01  0.0000E+00  0.0000E+00
  9.4000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.8116E-02  6.8709E-02  0.0000E+00  1.8575E-01  0.0000E+00  0.0000E+00
  9.5000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.4349E-02  6.4241E-02  0.0000E+00  1.7742E-01  0.0000E+00  0.0000E+00
  9.6000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.0890E-02  6.2670E-02  0.0000E+00  1.7001E-01  0.0000E+00  0.0000E+00
  9.7000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.7666E-02  6.8373E-02  0.0000E+00  1.6330E-01  0.0000E+00  0.0000E+00
  9.8000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.4630E-02  3.6745E-02  0.0000E+00  1.5715E-01  0.0000E+00  0.0000E+00
  9.9000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.1750E-02  4.7540E-02  0.0000E+00  1.5144E-01  0.0000E+00  0.0000E+00
  1.0000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.8031E-01  4.5607E-01  0.0000E+00  8.5424E-01  0.0000E+00  0.0000E+00
  1.0100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0477E+00  7.1017E-01  0.0000E+00  1.0834E+00  0.0000E+00  0.0000E+00
  1.0200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.5939E-01  6.5541E-01  0.0000E+00  1.0853E+00  0.0000E+00  0.0000E+00
  1.0300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.9377E-01  8.5420E-01  0.0000E+00  9.9004E-01  0.0000E+00  0.0000E+00
  1.0400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  6.2689E-01  8.3247E-01  0.0000E+00  8.6384E-01  0.0000E+00  0.0000E+00
  1.0500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  4.8596E-01  5.3031E-01  0.0000E+00  7.3815E-01  0.0000E+00  0.0000E+00
  1.0600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  3.7645E-01  2.2060E-01  0.0000E+00  6.2625E-01  0.0000E+00  0.0000E+00
  1.0700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.9521E-01  3.1705E-01  0.0000E+00  5.3217E-01  0.0000E+00  0.0000E+00
  1.0800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.3653E-01  2.6800E-01  0.0000E+00  4.5561E-01  0.0000E+00  0.0000E+00
  1.0900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.9473E-01  1.5981E-01  0.0000E+00  3.9445E-01  0.0000E+00  0.0000E+00
  1.1000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.6509E-01  1.5926E-01  0.0000E+00  3.4607E-01  0.0000E+00  0.0000E+00
  1.1100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.4395E-01  2.0841E-01  0.0000E+00  3.0789E-01  0.0000E+00  0.0000E+00
  1.1200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.2866E-01  1.2206E-01  0.0000E+00  2.7771E-01  0.0000E+00  0.0000E+00
  1.1300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.1736E-01  1.3484E-01  0.0000E+00  2.5368E-01  0.0000E+00  0.0000E+00
  1.1400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0874E-01  8.2668E-02  0.0000E+00  2.3435E-01  0.0000E+00  0.0000E+00
  1.1500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0193E-01  7.8417E-02  0.0000E+00  2.1858E-01  0.0000E+00  0.0000E+00
  1.1600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.6351E-02  7.6794E-02  0.0000E+00  2.0550E-01  0.0000E+00  0.0000E+00
  1.1700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.1611E-02  1.0810E-01  0.0000E+00  1.9447E-01  0.0000E+00  0.0000E+00
  1.1800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.7453E-02  1.0741E-01  0.0000E+00  1.8499E-01  0.0000E+00  0.0000E+00
  1.1900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.3712E-02  1.2751E-01  0.0000E+00  1.7668E-01  0.0000E+00  0.0000E+00
  1.2000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.0276E-02  4.6588E-02  0.0000E+00  1.6929E-01  0.0000E+00  0.0000E+00
  1.2100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.7076E-02  9.3338E-02  0.0000E+00  1.6260E-01  0.0000E+00  0.0000E+00
  1.2200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.4062E-02  6.9348E-02  0.0000E+00  1.5647E-01  0.0000E+00  0.0000E+00
  1.2300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.1203E-02  5.1076E-02  0.0000E+00  1.5079E-01  0.0000E+00  0.0000E+00
  1.2400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.7978E-01  6.2354E-01  0.0000E+00  8.5361E-01  0.0000E+00  0.0000E+00
  1.2500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0472E+00  5.4013E-01  0.0000E+00  1.0828E+00  0.0000E+00  0.0000E+00
  1.2600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.5890E-01  8.8795E-01  0.0000E+00  1.0847E+00  0.0000E+00  0.0000E+00
  1.2700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.9330E-01  8.3721E-01  0.0000E+00  9.8947E-01  0.0000E+00  0.0000E+00
  1.2800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  6.2644E-01  7.5053E-01  0.0000E+00  8.6329E-01  0.0000E+00  0.0000E+00
  1.2900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  4.8553E-01  3.9537E-01  0.0000E+00  7.3762E-01  0.0000E+00  0.0000E+00
  1.3000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  3.7604E-01  2.4019E-01  0.0000E+00  6.2573E-01  0.0000E+00  0.0000E+00
  1.3100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.9481E-01  2.3591E-01  0.0000E+00  5.3167E-01  0.0000E+00  0.0000E+00
  1.3200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.3614E-01  2.6668E-01  0.0000E+00  4.5512E-01  0.0000E+00  0.0000E+00
  1.3300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.9436E-01  2.5038E-01  0.0000E+00  3.9398E-01  0.0000E+00  0.0000E+00
  1.3400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.6473E-01  1.2491E-01  0.0000E+00  3.4561E-01  0.0000E+00  0.0000E+00
  1.3500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.4360E-01  1.2245E-01  0.0000E+00  3.0745E-01  0.0000E+00  0.0000E+00
  1.3600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.2833E-01  1.2427E-01  0.0000E+00  2.7728E-01  0.0000E+00  0.0000E+00
  1.3700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.1704E-01  1.4261E-01  0.0000E+00  2.5327E-01  0.0000E+00  0.0000E+00
  1.3800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0843E-01  8.4441E-02  0.0000E+00  2.3395E-01  0.0000E+00  0.0000E+00
  1.3900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0163E-01  7.5475E-02  0.0000E+00  2.1819E-01  0.0000E+00  0.0000E+00
  1.4000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.6066E-02  7.7562E-02  0.0000E+00  2.0513E-01  0.0000E+00  0.0000E+00
  1.4100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.1336E-02  1.1046E-01  0.0000E+00  1.9411E-01  0.0000E+00  0.0000E+00
  1.4200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.7189E-02  1.0187E-01  0.0000E+00  1.8464E-01  0.0000E+00  0.0000E+00
  1.4300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.3458E-02  6.8403E-02  0.0000E+00  1.7634E-01  0.0000E+00  0.0000E+00
  1.4400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.0032E-02  7.7774E-02  0.0000E+00  1.6896E-01  0.0000E+00  0.0000E+00
  1.4500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.6840E-02  8.7330E-02  0.0000E+00  1.6229E-01  0.0000E+00  0.0000E+00
  1.4600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.3835E-02  9.4915E-02  0.0000E+00  1.5617E-01  0.0000E+00  0.0000E+00
  1.4700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  7.0986E-02  6.6256E-02  0.0000E+00  1.5050E-01  0.0000E+00  0.0000E+00
  1.4800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.7957E-01  8.8588E-01  0.0000E+00  8.5332E-01  0.0000E+00  0.0000E+00
  1.4900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0470E+00  7.4367E-01  0.0000E+00  1.0825E+00  0.0000E+00  0.0000E+00
  1.5000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.5871E-01  1.6589E+00  0.0000E+00  1.0844E+00  0.0000E+00  0.0000E+00
